,Daily_Return,EMA10,EMA100,EMA100Cross,EMA10Cross,EMA12,EMA12Cross,EMA20,EMA20Cross,EMA26,EMA26Cross,EMA50,EMA50Cross,MACD,MACD_Cross,SMA10,SMA100,SMA100Cross,SMA10Cross,SMA15,SMA15Cross,SMA20,SMA20Cross,SMA5,SMA50,SMA50Cross,SMA5Cross,Settle_Price,Time,Volume
20/4/2010,0.008651577,1148.787003,1113.836937,0,0,1147.644534,0,1142.319532,-1,1138.926813,0,1130.249738,0,-0.670670327,-1,1156.46,1128.535,0,0,1145.58,0,1135.27,0,1154.3,1122.454,0,0,1144.3,8815,104
21/4/2010,-0.005198406,1149.771184,1114.636206,0,-1,1148.653067,-1,1143.451005,0,1140.058161,0,1131.188964,0,-0.634787386,0,1156.73,1128.496,0,0,1147.4,-1,1137.185,0,1151.44,1124.008,0,-1,1154.2,8816,26
22/4/2010,0.009580213,1149.485514,1115.300835,0,1,1148.583365,1,1143.90329,0,1140.66126,0,1131.856064,0,-1.04607139,0,1156.31,1128.511,0,0,1150.28,1,1139.395,0,1149.3,1125.962,0,1,1148.2,8817,64
23/4/2010,0.000172533,1151.251784,1116.170126,0,-1,1150.216693,-1,1145.36012,0,1142.0345,0,1132.928375,0,-0.628786293,0,1155.3,1128.284,0,-1,1152.166667,-1,1142.04,0,1145.82,1127.52,0,-1,1159.2,8818,9
26/4/2010,0.006986372,1152.733278,1117.026163,0,0,1151.629509,0,1146.697251,0,1143.320833,0,1133.966478,0,-0.401842547,0,1154.49,1128.155,0,0,1154.006667,0,1145.02,0,1149.3,1129.076,0,0,1159.4,8819,195
27/4/2010,0.008479657,1155.418137,1118.025645,0,0,1154.071123,0,1148.678465,0,1145.111883,0,1135.281518,0,0.198977586,1,1153.68,1127.815,0,0,1155.326667,0,1147.45,0,1153.06,1130.652,0,0,1167.5,8820,38
28/4/2010,-0.000934262,1159.414839,1119.201375,0,0,1157.660181,0,1151.41385,0,1147.503595,0,1136.933223,0,1.117058495,0,1154.57,1127.687,0,0,1157.053333,0,1149.975,0,1157.7,1132.018,0,0,1177.4,8821,478
29/4/2010,0.010371504,1162.484868,1120.33204,0,0,1160.527846,0,1153.783959,0,1149.636662,0,1138.477018,0,1.48132469,0,1155.82,1127.589,0,0,1158.32,0,1153.295,0,1162.34,1133.68,0,0,1176.3,8822,163
30/4/2010,0.00244005,1167.214892,1121.681901,0,0,1164.831254,0,1157.090249,0,1152.515428,0,1140.438704,0,2.324773806,0,1156.89,1127.3,0,0,1159.52,0,1156.115,0,1167.96,1134.724,0,0,1188.5,8823,149
3/5/2010,-0.011918751,1171.612185,1123.062457,0,0,1168.918753,0,1160.357844,0,1155.395766,0,1142.437186,0,2.825547593,0,1161.56,1127.002,0,0,1160.933333,0,1158.96,0,1173.82,1136.004,0,0,1191.4,8824,55
4/5/2010,0.005011893,1172.628151,1124.134488,0,0,1170.192791,0,1161.961859,0,1157.010895,0,1143.800434,0,1.987565688,0,1166.64,1126.679,0,0,1162.526667,0,1161.55,0,1180.22,1137.37,0,1,1177.2,8825,55
5/5/2010,0.019355929,1174.532124,1125.302122,0,0,1172.178516,0,1163.975015,0,1158.943421,0,1145.341593,0,1.632611026,0,1169.93,1126.703,0,0,1163.766667,0,1163.33,0,1182.16,1138.378,0,-1,1183.1,8826,49
6/5/2010,0.011691542,1180.253556,1126.9001,0,0,1177.381821,0,1167.977395,0,1162.429094,0,1147.720354,0,2.680195026,0,1172.82,1126.844,0,0,1164.98,0,1164.565,0,1183.3,1139.688,0,0,1206,8827,306
7/5/2010,-0.008605852,1187.498364,1128.745642,0,0,1183.953849,0,1172.941452,0,1166.701013,0,1150.558772,0,3.984242855,0,1178.6,1127.422,0,0,1167.673333,0,1166.95,0,1189.24,1141.782,0,0,1220.1,8828,130
10/5/2010,0.016369048,1191.516843,1130.346719,0,0,1187.89941,0,1176.432743,0,1169.878715,0,1152.874114,0,3.801681476,0,1184.69,1128.367,0,0,1172.893333,0,1169.59,0,1195.56,1143.902,0,0,1209.6,8829,236
11/5/2010,0.018301611,1198.40469,1132.30817,0,0,1194.284116,0,1181.477243,0,1174.287699,0,1155.875129,0,4.621922828,0,1189.71,1129.153,0,0,1177.493333,0,1171.695,0,1199.2,1145.604,0,0,1229.4,8830,804
12/5/2010,-0.011103123,1208.13111,1134.676325,0,0,1203.148099,0,1188.184173,0,1180.036759,0,1159.64081,0,6.189476492,0,1195.9,1130.197,0,0,1183.166667,0,1175.235,0,1209.64,1147.71,0,0,1251.9,8831,1021
13/5/2010,-0.00088853,1213.561817,1136.722338,0,0,1208.50993,0,1192.928537,0,1184.330332,0,1162.71372,0,5.806187251,0,1203.35,1131.425,0,0,1189.68,0,1179.585,0,1223.4,1149.882,0,0,1238,8832,504
14/5/2010,0.000323389,1217.805123,1138.706054,0,0,1212.877633,0,1197.116295,0,1188.224382,0,1165.622986,0,5.023872747,0,1209.52,1132.521,0,0,1195.666667,0,1183.205,0,1229.8,1151.654,0,0,1236.9,8833,376
17/5/2010,-0.010991675,1221.349646,1140.65841,0,0,1216.63492,0,1200.943315,0,1191.859613,0,1168.433849,0,4.116743232,0,1214.36,1133.476,0,0,1200.846667,0,1187.96,0,1233.16,1153.604,0,0,1237.3,8834,94
18/5/2010,-0.017487946,1221.776983,1142.302798,0,0,1217.721855,0,1203.110618,0,1194.21816,0,1170.601149,0,2.27610513,0,1218.95,1134.728,0,0,1206.04,0,1192.795,0,1238.7,1155.508,0,1,1223.7,8835,48
19/5/2010,-0.003576478,1218.235714,1143.490861,0,1,1215.349262,1,1203.033417,1,1194.816815,0,1171.844241,0,-0.55611426,-1,1223.6,1135.802,0,1,1209.786667,1,1196.765,0,1237.56,1157.366,0,0,1202.3,8836,40
20/5/2010,-0.010016694,1214.556493,1144.57025,0,0,1212.680145,0,1202.554044,0,1195.052606,0,1172.869957,0,-2.768818423,0,1225.52,1136.817,0,0,1211.446667,0,1199.17,1,1227.64,1158.844,0,0,1198,8837,118
21/5/2010,0.015767285,1209.364403,1145.390641,0,0,1208.575507,0,1200.977468,0,1194.382043,1,1173.384861,0,-4.962314149,0,1224.72,1137.882,0,0,1212.893333,0,1201.66,0,1219.64,1160.524,0,0,1186,8838,51
24/5/2010,0.003818378,1208.51633,1146.565084,0,0,1207.979275,0,1201.331995,-1,1195.146336,-1,1174.612905,0,-5.058271331,0,1221.31,1138.753,0,0,1212.726667,0,1203,-1,1209.46,1161.96,0,0,1204.7,8839,127
25/5/2010,0.012982717,1208.658815,1147.807359,0,-1,1208.182464,-1,1202.090852,0,1196.194755,0,1175.973184,0,-4.722801993,0,1220.82,1139.698,0,0,1213.613333,0,1205.265,0,1202.94,1163.896,0,-1,1209.3,8840,43
26/5/2010,-0.00122449,1211.62994,1149.335926,0,0,1210.769777,0,1204.272676,0,1198.328477,0,1177.895804,0,-3.415368437,0,1218.81,1140.655,0,-1,1215.753333,-1,1207.355,0,1200.06,1165.85,0,0,1225,8841,70
27/5/2010,8.17E-05,1213.788133,1150.804522,0,0,1212.728273,0,1206.10385,0,1200.193035,0,1179.684204,0,-2.657143869,0,1216.12,1141.867,0,0,1218.546667,0,1209.735,0,1204.6,1167.774,0,0,1223.5,8842,9
28/5/2010,0.009970579,1215.572109,1152.246017,0,0,1214.400846,0,1207.77015,0,1201.926884,0,1181.406392,0,-2.17473581,0,1214.67,1143.101,0,0,1219.713333,0,1212.095,0,1209.7,1169.636,0,0,1223.6,8843,291
1/6/2010,-0.003398608,1219.249907,1153.900551,0,0,1217.693024,0,1210.439659,0,1204.436004,0,1183.539475,0,-1.113342426,0,1213.34,1144.296,0,0,1219.946667,0,1213.85,0,1217.22,1171.43,0,0,1235.8,8844,277
2/6/2010,-0.01047418,1221.495378,1155.439154,0,0,1219.832559,0,1212.45493,0,1206.448151,0,1185.424201,0,-0.788764408,0,1213.19,1145.396,0,0,1221.693333,0,1216.07,0,1223.44,1173.864,0,0,1231.6,8845,229
3/6/2010,0.006318208,1220.987128,1156.691844,0,1,1219.658319,1,1213.049698,0,1207.355696,0,1186.729134,0,-1.496438824,0,1213.98,1146.276,0,0,1221.84,1,1218.79,1,1227.9,1176.376,0,1,1218.7,8846,250
4/6/2010,0.019324853,1221.971286,1158.072203,0,-1,1220.695501,-1,1214.321156,0,1208.766385,0,1188.284855,0,-1.495957044,0,1215.62,1147.057,0,0,1219.626667,-1,1220.57,-1,1226.64,1178.55,0,0,1226.4,8847,1336
7/6/2010,0.003759699,1227.085598,1159.894536,0,0,1225.21927,0,1217.728665,0,1211.828134,0,1190.708978,0,-0.027149725,0,1218.46,1147.865,0,0,1218.853333,0,1221.59,0,1227.22,1181.172,0,-1,1250.1,8848,190
8/6/2010,-0.012910424,1232.12458,1161.773852,0,0,1229.770151,0,1221.259268,0,1215.011235,0,1193.222351,0,1.072504556,1,1224.87,1148.787,0,0,1219.733333,0,1223.09,0,1232.52,1184.182,0,0,1254.8,8849,172
9/6/2010,-0.006216696,1233.301929,1163.295162,0,0,1231.12859,0,1222.910766,0,1216.758551,0,1195.001867,0,0.546901541,0,1229.88,1149.984,0,0,1220.9,0,1225.35,0,1236.32,1187.062,0,0,1238.6,8850,86
10/6/2010,0.006499309,1232.865215,1164.633872,0,1,1231.093422,1,1223.671646,0,1217.806066,0,1196.409637,0,-0.428624639,-1,1232.81,1150.943,0,1,1221.893333,0,1225.81,0,1237.72,1189.494,0,1,1230.9,8851,135
11/6/2010,-0.004762289,1233.962448,1166.104488,0,-1,1232.294434,-1,1225.121965,0,1219.36858,0,1198.075926,0,-0.632101003,0,1233.4,1151.767,0,-1,1223.8,0,1224.76,0,1240.16,1191.892,0,0,1238.9,8852,39
14/6/2010,0.0081103,1233.787458,1167.429152,0,1,1232.402983,0,1225.872254,0,1220.378314,0,1199.445497,0,-1.226629774,0,1234.94,1152.8,0,1,1226.526667,0,1224.805,0,1242.66,1194.272,0,0,1233,8853,608
15/6/2010,-0.003298471,1235.462466,1168.925604,0,-1,1234.033293,0,1227.503468,0,1222.053995,0,1201.153517,0,-1.017599845,0,1235.88,1153.681,0,-1,1229.66,0,1224.61,0,1239.24,1196.3,0,-1,1243,8854,426
16/6/2010,0.014367584,1236.087472,1170.311236,0,0,1234.782017,0,1228.588852,0,1223.301847,0,1202.633771,0,-1.213382329,0,1236.6,1154.94,0,0,1232.213333,0,1224.895,0,1236.88,1198.368,0,0,1238.9,8855,879
17/6/2010,0.007718628,1239.835204,1172.021904,0,0,1238.154014,0,1231.266104,0,1225.775784,0,1204.754015,0,-0.252257767,0,1237.33,1156.252,0,0,1234.186667,0,1225.655,0,1236.94,1200.314,0,0,1256.7,8856,125
18/6/2010,-0.014134555,1244.665167,1173.890777,0,0,1242.499551,0,1234.61219,0,1228.784986,0,1207.171505,0,0.867261849,1,1241.13,1157.875,0,0,1236.3,0,1228.375,0,1242.1,1202.28,0,0,1266.4,8857,2805
21/6/2010,0.000160192,1245.362409,1175.368188,0,0,1243.422697,0,1235.934838,0,1230.245357,0,1208.79223,0,0.264029162,0,1245.13,1159.534,0,0,1239.16,0,1231.795,0,1247.6,1204.442,0,0,1248.5,8858,469
22/6/2010,-0.004724914,1245.969244,1176.820303,0,0,1244.23459,0,1237.150568,0,1231.612368,0,1210.357241,0,-0.232870899,-1,1244.97,1160.988,0,0,1240.82,0,1234.92,0,1250.7,1206.066,0,1,1248.7,8859,36
23/6/2010,0.009172836,1245.393018,1178.126832,0,1,1244.013883,1,1237.688609,0,1232.441081,0,1211.629506,0,-1.025832399,0,1244.36,1162.583,0,1,1241.68,0,1237.12,0,1251.84,1207.69,0,0,1242.8,8860,62
24/6/2010,0.008132674,1246.994287,1179.633231,0,-1,1245.580978,-1,1239.261122,0,1234.052853,0,1213.298937,0,-0.856407456,0,1244.78,1164.127,0,-1,1242.426667,0,1238.795,0,1252.62,1209.374,0,-1,1254.2,8861,985
25/6/2010,-0.014156912,1250.158962,1181.311781,0,0,1248.476212,0,1241.655301,0,1236.30079,0,1215.3029,0,-0.167288142,0,1247.11,1165.795,0,0,1244.793333,0,1240.255,0,1252.12,1211.16,0,0,1264.4,8862,1325
28/6/2010,0.004973927,1249.493696,1182.602637,0,1,1248.17218,1,1242.116701,0,1237.056287,0,1216.526316,0,-0.981454307,0,1249.66,1167.351,0,1,1247.326667,1,1242.3,0,1251.72,1213.136,0,1,1246.5,8863,13
29/6/2010,0.002793965,1250.076661,1183.990703,0,-1,1248.868767,-1,1243.124634,0,1238.21508,0,1217.944892,0,-1.15492812,0,1251.01,1168.597,0,-1,1247.086667,-1,1243.445,0,1251.32,1215.23,0,-1,1252.7,8864,262
30/6/2010,-0.031523643,1251.189995,1185.42059,0,0,1249.996649,0,1244.369907,0,1239.547297,0,1219.445092,0,-1.087409973,0,1251.98,1169.963,0,0,1246.946667,0,1244.29,0,1252.12,1217.472,0,0,1256.2,8865,201
1/7/2010,0.000904159,1244.900905,1186.038004,0,1,1244.858703,1,1241.725154,1,1237.847497,1,1219.33352,1,-3.62044503,0,1253.71,1171.859,0,1,1248.12,1,1245.52,1,1254.8,1219.71,1,1,1216.6,8866,702
2/7/2010,-0.01051162,1239.955286,1186.664975,0,0,1240.680441,0,1239.437044,0,1236.35509,0,1219.26946,0,-5.045039928,0,1249.7,1173.46,0,0,1247.166667,0,1245.415,0,1247.28,1220.958,0,0,1217.7,8867,728
6/7/2010,0.002821811,1233.581598,1187.026064,0,0,1235.175758,0,1236.147802,0,1234.025083,0,1218.705952,0,-6.575773249,0,1244.83,1174.934,0,0,1245.753333,0,1244.98,0,1237.94,1222.348,0,0,1204.9,8868,265
7/7/2010,-0.002234544,1228.984944,1187.44733,0,0,1231.041026,0,1233.49563,0,1232.119521,0,1218.297875,0,-7.043954836,0,1240.47,1176.169,0,0,1243.88,0,1242.72,0,1229.62,1223.262,0,0,1208.3,8869,675
8/7/2010,0.011529529,1224.733136,1187.806789,0,0,1227.127022,0,1230.838904,0,1230.155112,0,1217.79992,0,-7.194839881,0,1236.43,1177.446,0,0,1241.566667,0,1240.395,0,1220.74,1224.24,0,0,1205.6,8870,2311
9/7/2010,-0.009184092,1223.781656,1188.434377,0,0,1225.953634,0,1229.759008,0,1229.365845,0,1217.866589,-1,-6.063168242,0,1232.71,1178.51,0,0,1239.346667,0,1238.745,0,1210.62,1225.002,0,-1,1219.5,8871,583
12/7/2010,0.012331375,1220.96681,1188.827756,0,0,1223.23769,0,1227.715293,0,1227.805412,0,1217.491429,1,-5.774943193,0,1229.24,1179.762,0,0,1236.866667,0,1238.175,0,1211.2,1225.844,0,1,1208.3,8872,13
13/7/2010,-0.005395683,1221.372844,1189.508395,0,-1,1223.231892,0,1227.285265,0,1227.46427,0,1217.715295,-1,-4.35168007,0,1223.63,1180.604,0,0,1232.993333,0,1236.645,0,1209.32,1226.484,0,-1,1223.2,8873,482
14/7/2010,0.000904159,1220.505054,1190.044862,0,1,1222.211601,0,1226.267621,0,1226.659509,0,1217.671558,1,-3.653768289,0,1221.3,1181.591,0,0,1231.306667,0,1236.155,0,1212.98,1227.178,0,0,1216.6,8874,306
15/7/2010,-0.016752895,1219.995045,1190.592488,0,0,1221.517508,0,1225.451657,0,1225.995842,0,1217.672673,-1,-2.947354678,0,1217.69,1182.526,0,-1,1229.166667,0,1234.835,0,1214.64,1227.682,0,0,1217.7,8875,523
16/7/2010,-0.005512403,1215.868673,1190.72531,0,0,1217.791738,0,1222.770547,0,1223.870224,0,1216.873745,1,-3.638005808,0,1213.84,1183.435,0,1,1227.493333,0,1233.775,0,1217.06,1228.492,0,1,1197.3,8876,80
19/7/2010,0.008062484,1211.292551,1190.724809,1,0,1213.623778,0,1219.716209,0,1221.41317,0,1215.847323,0,-4.279129466,0,1211.91,1184.232,0,0,1223.7,0,1230.805,0,1212.62,1228.776,0,0,1190.7,8877,44
20/7/2010,0,1209.293905,1190.914417,-1,0,1211.573966,0,1217.867046,0,1219.849232,0,1215.237624,0,-3.812002348,0,1209.21,1185.126,0,0,1218.786667,0,1227.02,0,1209.1,1228.47,0,0,1200.3,8878,728
21/7/2010,0.00299925,1207.65865,1191.10027,0,0,1209.83951,0,1216.193994,0,1218.401141,0,1214.651835,0,-3.278693937,0,1208.75,1185.988,0,0,1215.706667,0,1224.61,0,1204.52,1228.074,0,0,1200.3,8879,354
22/7/2010,-0.00639588,1206.975259,1191.35373,0,0,1208.925739,0,1215.023138,0,1217.326982,0,1214.230194,0,-2.494644885,0,1207.95,1186.746,0,0,1212.213333,0,1222.19,0,1201.26,1227.888,0,-1,1203.9,8880,1106
23/7/2010,-0.003845511,1205.016121,1191.449696,0,0,1206.967933,0,1213.230458,0,1215.76202,0,1213.523128,0,-2.309991405,0,1207.78,1187.544,0,0,1208.726667,0,1220.245,0,1198.5,1227.378,0,1,1196.2,8881,758
26/7/2010,-0.021315878,1202.576826,1191.452672,0,0,1204.603636,0,1211.170414,0,1213.972241,0,1212.663398,0,-2.307607603,0,1205.45,1188.073,0,0,1207.366667,0,1217.345,0,1198.28,1226.264,0,0,1191.6,8882,1503
27/7/2010,0.000342994,1195.962858,1190.952619,1,0,1198.695384,0,1206.887518,0,1210.433557,0,1210.841304,0,-3.741739768,0,1203.78,1188.495,1,0,1205.626667,0,1213.705,0,1198.46,1225.336,0,0,1166.2,8883,1319
28/7/2010,0.007543288,1190.624156,1190.470389,0,0,1193.757633,0,1203.050611,0,1207.186627,0,1209.10635,0,-4.346048827,0,1198.08,1188.763,0,0,1203.046667,0,1209.69,0,1191.64,1223.922,0,0,1166.6,8884,439
29/7/2010,0.010804832,1187.856128,1190.171966,0,0,1190.933381,0,1200.41722,0,1204.832062,0,1207.784533,0,-3.852588059,0,1193.08,1189.008,0,0,1200.266667,0,1205.385,0,1184.9,1222.508,0,0,1175.4,8885,289
30/7/2010,0.00126252,1187.900468,1190.130937,0,-1,1190.497477,0,1199.244151,0,1203.59265,0,1207.01259,0,-2.439264742,0,1188.85,1189.454,0,0,1198.253333,0,1201.345,0,1179.2,1221.542,0,-1,1188.1,8886,477
2/8/2010,0.001765299,1188.209474,1190.120423,0,0,1190.359403,0,1198.325661,0,1202.556157,0,1206.329744,0,-1.232676402,0,1187.93,1190.051,0,-1,1196.16,0,1199.92,0,1177.58,1221.258,0,0,1189.6,8887,107
3/8/2010,0.007132668,1188.844115,1190.151702,-1,0,1190.565649,-1,1197.694645,0,1201.751997,0,1205.756028,0,-0.177816778,0,1187.82,1190.807,-1,0,1194.913333,0,1198.515,0,1177.18,1221.09,0,0,1191.7,8888,357
4/8/2010,0.002749542,1190.908821,1190.350678,0,0,1192.047857,0,1197.93325,-1,1201.637035,0,1205.538145,0,1.135483071,1,1186.96,1191.582,0,0,1192.813333,-1,1197.855,-1,1182.28,1221.204,0,0,1200.2,8889,340
5/8/2010,0.004985459,1193.198127,1190.611061,0,0,1193.809725,0,1198.463417,0,1201.775032,-1,1205.458217,0,2.207483051,0,1186.95,1192.505,0,0,1191.72,0,1197.45,0,1189,1221.114,0,0,1203.5,8890,255
6/8/2010,-0.002232327,1196.162104,1190.985099,0,0,1196.223613,0,1199.51452,0,1202.347252,0,1205.616719,-1,3.239321329,0,1186.91,1193.424,0,0,1190.773333,0,1197.345,0,1194.62,1220.998,0,0,1209.5,8891,266
9/8/2010,-0.003894597,1198.096267,1191.298265,0,0,1197.85075,0,1200.208375,0,1202.677085,0,1205.663122,0,3.629299619,0,1188.24,1194.231,0,0,1191.586667,0,1196.845,0,1198.9,1220.688,0,0,1206.8,8892,1025
10/8/2010,0.000915065,1198.824218,1191.512161,0,0,1198.504481,0,1200.38853,0,1202.634338,1,1205.523392,1,3.460621961,0,1189.76,1194.995,0,0,1192.66,0,1196.77,0,1202.34,1220.354,0,1,1202.1,8893,214
11/8/2010,0.014793883,1199.619815,1191.743603,0,0,1199.226868,0,1200.656289,0,1202.676239,-1,1205.432278,0,3.312886932,0,1193.35,1195.677,0,0,1192.78,0,1195.715,0,1204.42,1219.924,0,0,1203.2,8894,299
12/8/2010,0,1203.507121,1192.322938,0,0,1202.576581,0,1202.593785,0,1204.033555,0,1206.042777,-1,4.244227099,0,1197.01,1196.568,0,0,1192.973333,0,1195.045,0,1205.02,1219.272,-1,-1,1221,8895,276
13/8/2010,0.007780508,1206.687645,1192.890801,0,0,1205.410953,0,1204.346758,0,1205.290328,0,1206.629335,0,4.657460434,0,1201.57,1197.718,0,0,1194.113333,0,1195.21,0,1208.52,1219.06,0,0,1221,8896,628
16/8/2010,0.001625356,1211.017164,1193.635537,0,0,1209.270806,0,1206.837543,0,1207.157711,0,1207.565439,0,5.319944582,0,1204.86,1198.828,0,0,1195.766667,0,1196.395,0,1210.82,1219.106,0,0,1230.5,8897,888
17/8/2010,0.002352941,1214.923134,1194.405131,0,0,1212.844528,0,1209.281587,0,1209.034918,0,1208.543265,0,5.613168088,0,1208.95,1200.18,0,0,1198.36,0,1198.385,0,1215.56,1219.188,0,0,1232.5,8898,160
18/8/2010,0.003237818,1218.646201,1195.21691,0,0,1216.314601,0,1211.769055,0,1210.987887,0,1209.596471,0,5.70421727,0,1213.03,1201.509,0,0,1202.78,0,1199.995,0,1221.64,1218.836,0,0,1235.4,8899,13
19/8/2010,-0.005325157,1222.419619,1196.091823,0,0,1219.866201,0,1214.400573,0,1213.092488,0,1210.765236,0,5.720972918,0,1216.55,1202.755,0,0,1207.366667,0,1201.75,0,1228.08,1218.448,0,0,1239.4,8900,107
20/8/2010,-0.000243348,1224.306961,1196.818717,0,0,1221.856016,0,1216.1529,0,1214.552304,0,1211.629345,0,5.000777968,0,1220.14,1203.979,0,0,1211.633333,0,1203.525,0,1231.76,1218.464,0,0,1232.8,8901,437
23/8/2010,0.003975659,1225.796604,1197.525278,0,0,1223.493552,0,1217.709766,0,1215.881763,0,1212.447802,0,4.247083968,0,1222.47,1205.197,0,0,1214.613333,0,1205.355,0,1234.12,1218.502,0,1,1232.5,8902,708
24/8/2010,0.006869242,1227.906313,1198.314876,0,0,1225.633006,0,1219.585027,0,1217.475706,0,1213.426319,0,3.834075186,0,1225.04,1206.323,0,0,1217.473333,0,1207.4,0,1234.52,1218.374,0,-1,1237.4,8903,39
25/8/2010,-0.003130267,1231.177892,1199.257156,0,0,1228.751005,0,1222.091215,0,1219.581209,0,1214.699797,0,3.877256858,0,1228.57,1207.381,0,0,1220.52,0,1210.96,0,1235.5,1218.462,0,0,1245.9,8904,459
26/8/2010,0.000161031,1233.145548,1200.103549,0,0,1230.789312,0,1223.987289,0,1221.241861,0,1215.770393,0,3.403930129,0,1232.84,1208.444,0,0,1223.566667,0,1214.925,0,1237.6,1218.52,0,0,1242,8905,53
27/8/2010,0.002093061,1234.791812,1200.937142,0,0,1232.544802,0,1225.721833,0,1222.794315,0,1216.806849,0,2.885572688,0,1234.94,1209.448,0,0,1226.133333,0,1218.255,0,1238.12,1218.582,0,0,1242.2,8906,134
30/8/2010,0.008917095,1236.611483,1201.805713,0,0,1234.430217,0,1227.538802,0,1224.424366,0,1217.904619,0,2.51274961,0,1237.06,1210.286,0,0,1228.313333,0,1220.96,0,1240,1218.292,0,0,1244.8,8907,941
31/8/2010,-0.001672108,1240.118486,1202.876887,0,0,1237.733261,0,1230.239868,0,1226.755894,0,1219.394634,0,2.787411733,0,1238.49,1211.151,0,0,1230.846667,0,1223.72,0,1242.46,1217.86,0,0,1255.9,8908,62
1/9/2010,0.004306907,1242.606034,1203.885266,0,0,1240.205067,0,1232.48369,0,1228.759162,0,1220.743864,0,2.604760555,0,1240.83,1212.037,0,0,1234.433333,0,1226.93,0,1246.16,1218.008,0,0,1253.8,8909,10
2/9/2010,-0.001826557,1245.623119,1204.980607,0,0,1243.127364,0,1235.028101,0,1231.014038,0,1222.251948,0,2.617744838,0,1242.67,1212.9,0,0,1237.806667,0,1229.61,0,1247.74,1218.11,0,0,1259.2,8910,742
3/9/2010,0.006523988,1247.673461,1206.008714,0,0,1245.246231,0,1237.111139,0,1232.931517,0,1223.610695,0,2.2553066,0,1244.65,1213.906,0,0,1240.353333,0,1232.395,0,1251.18,1218.438,0,0,1256.9,8911,0
7/9/2010,-0.006244566,1250.841922,1207.178838,0,0,1248.300657,0,1239.776744,0,1235.314368,0,1225.237727,0,2.341505581,0,1247.06,1214.826,0,0,1242.746667,0,1234.765,0,1254.12,1218.492,0,0,1265.1,8912,22
9/9/2010,-0.003420299,1251.997936,1208.169356,0,0,1249.669787,0,1241.436102,0,1236.935526,0,1226.491149,0,1.671581832,0,1250.32,1215.821,0,0,1245.053333,0,1237.68,0,1258.18,1218.506,0,1,1257.2,8913,214
10/9/2010,0.000399074,1252.161948,1209.055112,0,0,1250.166743,0,1242.527902,0,1238.118079,0,1227.52679,0,0.788787232,0,1252.3,1216.975,0,0,1246.7,0,1240.435,0,1258.44,1218.72,0,0,1252.9,8914,145
13/9/2010,0.01946705,1252.387048,1209.933228,0,0,1250.664167,0,1243.56334,0,1239.250073,0,1228.541426,0,0.12337384,0,1253,1218.098,0,0,1247.866667,0,1242.92,0,1258.26,1218.724,0,0,1253.4,8915,12
14/9/2010,-0.002347785,1257.007585,1211.277125,0,0,1254.83891,0,1246.823974,0,1242.105624,0,1230.473135,0,1.154053817,0,1254.14,1219.189,0,0,1248.8,0,1244.54,0,1257.1,1218.668,0,-1,1277.8,8916,6
15/9/2010,0.004000628,1260.24257,1212.535003,0,0,1257.909847,0,1249.488358,0,1244.527429,0,1232.211443,0,1.442548001,0,1257.7,1220.425,0,0,1251.8,0,1247.38,0,1261.28,1219.892,0,0,1274.8,8917,247
16/9/2010,0.002968982,1263.816648,1213.868964,0,0,1261.292948,0,1252.384704,0,1247.14762,0,1234.081583,0,1.764366385,0,1260.7,1221.691,0,0,1254.62,0,1249.595,0,1263.22,1221.034,0,0,1279.9,8918,537
17/9/2010,0.002570694,1267.431803,1215.251756,0,0,1264.740187,0,1255.367114,0,1249.855203,0,1236.027403,0,2.00321717,0,1263.1,1222.898,0,0,1257.453333,0,1251.965,0,1267.76,1222.534,0,0,1283.7,8919,16
20/9/2010,-0.005128205,1270.989657,1216.672514,0,0,1268.164773,0,1258.379769,0,1252.60667,0,1238.026328,0,2.14106995,0,1266.09,1224.141,0,0,1259.973333,0,1254.38,0,1273.92,1224.042,0,0,1287,8920,32
21/9/2010,0.013980006,1272.700628,1217.934444,0,0,1270.047116,0,1260.476934,0,1254.665435,0,1239.688041,0,1.571717862,0,1268.87,1225.336,0,0,1262.973333,0,1256.76,0,1280.64,1225.67,0,1,1280.4,8921,92
22/9/2010,0.003389047,1277.35506,1219.525841,0,0,1274.393713,0,1264.079131,0,1257.897625,0,1241.986549,0,2.148900342,0,1271.22,1226.366,0,0,1265.52,0,1259.14,0,1281.16,1226.888,0,-1,1298.3,8922,224
23/9/2010,0.001458509,1281.963231,1221.172854,0,0,1278.748527,0,1267.757309,0,1261.216319,0,1244.367469,0,2.548015377,0,1274.54,1227.586,0,0,1269.086667,0,1262.43,0,1285.86,1228.688,0,0,1302.7,8923,790
24/9/2010,0.000229956,1286.079007,1222.824877,0,0,1282.725676,0,1271.266137,0,1264.429925,0,1246.729529,0,2.649247317,0,1279.09,1228.728,0,0,1272.206667,0,1265.695,0,1290.42,1230.278,0,0,1304.6,8924,146
27/9/2010,0.009119473,1289.501006,1224.450127,0,0,1286.137111,0,1274.469362,0,1267.427709,0,1249.010724,0,2.450318725,0,1284.26,1229.86,0,0,1275.593333,0,1268.63,0,1294.6,1232.038,0,0,1304.9,8925,307
29/9/2010,-0.00045565,1294.464459,1226.278837,0,0,1290.854478,0,1278.500851,0,1271.084915,0,1251.669127,0,2.80838362,0,1289.41,1231.137,0,0,1278.64,0,1271.775,0,1298.18,1233.782,0,0,1316.8,8926,61
